icp;tc;ois;usd_loc;libor;inflation;real
3,79;700,2;0,466;0,134479528;0,92485;3,204800817;0,89
3,78;698,4;0,47;0,124231281;0,92835;3,512195122;0,71
3,78;701,81;0,469;0,136977238;0,9326;3,193153878;0,84
3,73;704,24;0,451;0,129864638;0,9361;3,250931934;0,87
3,75;713,18;0,4495;0,129415328;0,93235;3,238343806;0,83
3,745;711,37;0,456;0,128744099;0,93085;3,296986834;0,845
3,765;714,86;0,465;0,118219155;0,93585;3,681046864;0,835
3,75;710,09;0,47;0,128602269;0,94135;3,440332001;0,81
3,74;710,5;0,482;0,123889226;0,94735;3,685733742;0,67
3,755;715,11;0,502;0,125835609;0,96135;3,835144137;0,715
3,735;710,72;0,501;0,128258764;0,9666;3,775699874;0,655
3,735;714,47;0,506;0,128470243;0,97335;3,833690116;0,575
3,74;712,66;0,505;0,129619578;0,9776;3,808745629;0,59
3,75;711,49;0,504;0,130731479;0,97385;3,754416334;0,57
3,815;711,12;0,512;0,143897933;0,9806;3,489050806;0,685
3,79;703,02;0,4995;0,135298466;0,98435;3,634060607;0,7
3,815;703,49;0,517;0,140956156;0,9896;3,629661984;0,635
3,82;701,38;0,533;0,149002958;1,0112;3,617173817;0,71
3,83;702,67;0,54;0,15317218;1,0177;3,58784474;0,73
3,815;706,49;0,544;0,162355032;1,0402;3,485378884;0,695
3,815;707,63;0,555;0,16639432;1,04495;3,485378884;0,695
3,835;703,7;0,536;0,153154051;1,05245;3,68330577;0,725
3,86;703,83;0,555;0,156368798;1,0547;3,743448238;0,76
3,86;708,9;0,503;0,140964581;1,06675;3,806454395;0,74
3,865;712,04;0,516;0,147217363;1,06425;3,730218967;0,705
3,845;711;0,518;0,150075599;1,0735;3,705285903;0,695
3,825;708,2;0,553;0,165306635;1,0835;3,624630674;0,735
3,78;708,3;0,556;0,172273976;1,109;3,579205719;0,68
3,83;698,75;0,564;0,174829053;1,11425;3,594579911;0,73
3,85;692,2;0,569;0,178308295;1,12575;3,592383341;0,77
3,825;697,18;0,58;0,17841711;1,131;3,676665318;0,735
3,82;699,65;0,584;0,181856029;1,144;3,673763281;0,72
3,825;700,69;0,593;0,184085121;1,1475;3,696482882;0,715
3,825;700,03;0,593;0,184085121;1,1475;3,696482882;0,715
3,845;707,8;0,598;0,186302148;1,1475;3,68329086;0,715
3,855;709;0,621;0,193640915;1,1595;3,718478096;0,635
3,875;708,24;0,621;0,195301879;1,17475;3,735344256;0,635
3,875;708,6;0,614;0,193634629;1,178;3,735344256;0,635
3,875;708,6;0,612;0,193003898;1,178;3,735344256;0,635
3,885;717,88;0,6065;0,181819827;1,16925;3,900290386;0,765
3,925;713,97;0,597;0,181194858;1,1731;3,865124585;0,695
3,915;714,47;0,57;0,170178961;1,16535;3,903241008;0,665
3,92;721,76;0,549;0,162946104;1,1471;3,864823305;0,66
3,91;727,76;0,549;0,180015392;1,1551;3,522753768;0,53
3,91;731,46;0,552;0,177462406;1,1536;3,588293511;0,52
3,89;731,23;0,544;0,175982972;1,1561;3,573745762;0,53
3,88;726,33;0,54;0,179006786;1,1631;3,508660281;0,49
3,855;725,53;0,523;0,174003336;1,1586;3,482391865;0,475
3,81;731,18;0,4865;0,160985233;1,1451;3,460510878;0,44
3,8;730,2;0,491;0,163578649;1,1463;3,440750378;0,41
3,83;725,7;0,5135;0,172118252;1,15045;3,432268625;0,45
3,83;729,11;0,479;0,159632727;1,14045;3,422077417;0,44
3,835;724,81;0,4825;0,162066957;1,1437;3,404983092;0,445
3,81;715,69;0,505;0,171015365;1,15595;3,413463747;0,41
3,83;720,68;0,5;0,168804018;1,1529;3,414906858;0,47
3,825;717,68;0,492;0,165032082;1,1512;3,432001789;0,445
3,835;714,85;0,491;0,166076403;1,15045;3,401271589;0,465
3,795;710,13;0,481;0,163607496;1,15105;3,384044527;0,445
3,775;711,6;0,4595;0,154840007;1,13975;3,382298507;0,465
3,77;712,06;0,481;0,162787489;1,14025;3,36917938;0,38
3,775;713,44;0,441;0,148550318;1,13785;3,377925124;0,355
3,785;706,9;0,444;0,148069738;1,1304;3,389602814;0,355
3,785;697,28;0,446;0,148232294;1,1285;3,395420695;0,345
3,82;704,75;0,467;0,157776013;1,1355;3,360957661;0,44
3,855;709,76;0,413;0,16163036;1,13995;2,912815072;0,405
3,88;712,33;0,409;0,140894578;1,13055;3,281850564;0,37
3,885;712,8;0,409;0,141268452;1,13355;3,281850564;0,185
3,885;713,68;0,381;0,129389442;1,117;3,289116889;0,215
3,875;705,88;0,411;0,14040163;1,1156;3,265714225;0,195
3,875;701,21;0,422;0,146119095;1,12825;3,258448195;0,185
3,865;709,23;0,417;0,141829175;1,13215;3,328698407;0,205
3,875;700,4;0,433;0,147596264;1,13465;3,328698407;0,195
3,895;702,27;0,418;0,143196;1,142;3,333584738;0,305
3,885;699,98;0,445;0,154283444;1,13975;3,287382868;0,305
3,865;691,41;0,453;0,162200008;1,1585;3,235514631;0,265
3,855;696,34;0,448;0,161425883;1,157;3,210984459;0,235
3,815;696,08;0,45;0,163452907;1,15475;3,17912669;0,255
3,81;692,02;0,442;0,157538931;1,1602;3,25512175;0,17
3,775;691,7;0,4815;0,171506879;1,161;3,259469844;0,155
3,735;696,01;0,473;0,176536606;1,17875;3,158261408;0,215
3,72;692,71;0,507;0,188009724;1,179;3,179372781;0,2
3,7;686,31;0,508;0,194628112;1,1955;3,120381708;0,2
3,705;687,02;0,499;0,194604917;1,20045;3,078157328;0,205
3,7;680,17;0,514;0,20071579;1,194;3,057636877;0,23
3,74;679,09;0,536;0,211248049;1,21225;3,075843792;0,34
3,76;682,5;0,5195;0,231176839;1,207;2,712367303;0,33
3,78;675,38;0,537;0,242361664;1,209;2,678777615;0,3
3,78;683,16;0,551;0,243379107;1,211;2,741652759;0,3
3,815;683,19;0,566;0,24824913;1,2245;2,791820456;0,355
3,855;681,71;0,574;0,250774415;1,2312;2,818105663;0,425
3,865;687,56;0,583;0,255525676;1,237;2,822303458;0,495
3,865;686,29;0,505;0,218289557;1,2447;2,879539945;0,485
3,82;669,73;0,519;0,22152491;1,2022;2,816576244;0,41
3,775;675,66;0,515;0,223861326;1,21145;2,786978709;0,365
3,785;676,66;0,5415;0,231866609;1,21365;2,834351517;0,405
3,8;673,48;0,554;0,235132905;1,2244;2,884826352;0,48
3,835;677,92;0,537;0,231338403;1,2374;2,872345415;0,515
3,83;680,92;0,549;0,236796571;1,23115;2,854354465;0,51
3,83;680,8;0,547;0,235933924;1,23115;2,854354465;0,51
3,805;679,09;0,544;0,233933856;1,23115;2,862969947;0,495
3,78;681,72;0,499;0,219739691;1,23865;2,812811587;0,51
3,795;673,05;0,479;0,206420411;1,21415;2,817443516;0,485
3,78;667,7;0,4735;0,206497473;1,2104;2,77545479;0,5
3,79;669,16;0,4945;0,215872;1,2134;2,779546679;0,55
3,765;670,36;0,485;0,212816697;1,2215;2,78374539;0,535
3,725;675,45;0,468;0,200109055;1,2053;2,818864948;0,545
3,73;674,5;0,475;0,204315909;1,2116;2,816765485;0,54
3,715;683,09;0,455;0,193137375;1,20555;2,840078208;0,515
3,675;683,01;0,466;0,174729733;1,20455;3,212505901;0,575
3,695;679,79;0,462;0,174398259;1,20755;3,198931592;0,725
3,7;673,35;0,4745;0,179817873;1,20905;3,190418257;0,71
3,69;670,69;0,473;0,180435964;1,21755;3,191720424;0,72
3,665;664,1;0,48;0,183099592;1,2208;3,200356663;0,685
3,675;666,77;0,4675;0,178476582;1,22125;3,198931592;0,645
3,645;663,45;0,47;0,179482116;1,2183;3,190295573;0,635
3,665;660,83;0,4845;0,188880163;1,2247;3,141500621;0,645
3,675;659,74;0,507;0,197501227;1,2248;3,1441506;0,715
3,705;665,06;0,5095;0,200832882;1,23935;3,1441506;0,725
3,7;668,6;0,5147;0,203508732;1,23635;3,126889643;0,73
3,695;669,91;0,521;0,203691906;1,23885;3,168711335;0,715
3,675;668,25;0,527;0,210263506;1,2426;3,11442633;0,665
3,665;666,88;0,507;0,206404276;1,2441;3,05593814;0,685
3,665;660,6;0,4984;0,203403335;1,23;3,013873887;0,735
3,65;660,45;0,501;0,204381312;1,2295;3,013873887;0,76
3,665;661,65;0,506;0,205871797;1,2295;3,021914648;0,815
3,65;668,91;0,488;0,199473423;1,2318;3,013526266;0,78
3,655;669,93;0,4803;0,195487846;1,23005;3,022147032;0,775
3,63;666,37;0,4725;0,192078254;1,2303;3,026457912;0,76
3,63;664,78;0,4795;0,216046118;1,22415;2,71691957;0,75
3,655;675,29;0,46;0,193252291;1,22715;2,920995132;0,695
3,655;678,72;0,4705;0,193631904;1,2244;2,975130584;0,685
3,665;680,21;0,4725;0,192671079;1,22515;3,004516183;0,635
3,675;684,95;0,4854;0,196038871;1,2269;3,037852944;0,655
3,68;690,69;0,48;0,19472493;1,2289;3,029257738;0,59
3,685;694,28;0,5;0,201801792;1,23265;3,054110646;0,575
3,675;689,08;0,538;0,217655624;1,24235;3,070834045;0,545
3,685;690,36;0,5967;0,250449592;1,26965;3,024960629;0,565
3,72;695,78;0,5923;0,254623177;1,2985;3,020548088;0,67
3,72;691,17;0,593;0,255248146;1,302;3,024844699;0,66
3,705;694,18;0,605;0,264636884;1,303;2,978855353;0,595
3,715;695,23;0,621;0,273979752;1,31235;2,974560505;0,605
3,725;691,43;0,6161;0,267946634;1,3227;3,041334982;0,625
3,69;687,64;0,5923;0,261510041;1,3207;2,991283263;0,59
3,7;685,65;0,637;0,278662901;1,3167;3,009865671;0,61
3,71;690,63;0,64;0,279608398;1,3167;3,013815061;0,62
3,705;691,28;0,6035;0,267817305;1,3374;3,013699584;0,625
3,68;691,83;0,612;0,266994724;1,3284;3,044932079;0,57
3,67;689,67;0,61;0,264732929;1,3324;3,070128079;0,55
3,64;683,46;0,52;0,229082685;1,3314;3,022175158;0,51
3,64;679,52;0,53;0,227060983;1,2856;3,000814985;0,54
3,645;678,6;0,519;0,221379512;1,2851;3,012776093;0,525
3,625;674,03;0,5165;0,228646341;1,27835;2,887725082;0,545
3,64;679,33;0,5088;0,22197486;1,27425;2,920774005;0,68
3,64;683,5;0,4885;0,210602521;1,2735;2,953928314;0,67
3,635;684,92;0,4785;0,202560279;1,25925;2,974675623;0,675
3,64;688,86;0,488;0,201908322;1,25325;3,029028187;0,67
3,64;686,19;0,45;0,186675868;1,26525;3,050005911;0,68
3,61;689,09;0,4515;0,181599271;1,2385;3,079212534;0,59
3,61;684,11;0,4565;0,185451641;1,24075;3,054178286;0,55
3,63;678,21;0,4873;0,202608403;1,2515;3,01002298;0,57
3,62;675,41;0,4915;0,20640878;1,2525;2,982449432;0,56
3,62;674,26;0,4735;0,198057408;1,251;2,990791948;0,58
3,63;668,96;0,501;0,211406759;1,24975;2,961706388;0,58
3,6;679,51;0,3663;0,148441752;1,2052;2,973993201;0,56
3,6;681,85;0,3425;0,13770282;1,1957;2,973993201;0,56
3,565;667,01;0,3733;0,154903786;1,20475;2,903306544;0,515
3,56;661,95;0,4016;0,171314603;1,21625;2,851163825;0,54
3,56;663,24;0,3794;0,164913874;1,23025;2,830306738;0,53
3,55;661,14;0,397;0,173040721;1,225;2,810465639;0,57
3,53;657,2;0,4;0,175451114;1,235;2,815599114;0,55
3,54;663,3;0,387;0,167584471;1,23375;2,849078117;0,59
3,53;662,65;0,3905;0,168246446;1,2305;2,855990487;0,6
3,54;665,99;0,398;0,173075388;1,2465;2,866421424;0,56
3,55;659,79;0,4145;0,179359487;1,253;2,895684576;0,6
3,55;660,91;0,441;0,197006869;1,2695;2,841776544;0,53
3,55;659,72;0,4595;0,209400077;1,2845;2,818660616;0,55
3,56;656,35;0,4433;0,20091028;1,2934;2,85383217;0,61
3,52;650,96;0,458;0,212503702;1,298;2,797523026;0,55
3,535;652,3;0,469;0,217360074;1,30825;2,822824073;0,585
3,535;648,69;0,48;0,326466382;1,3264;1,95019161;0,605
3,52;651,14;0,4881;0,227775738;1,3289;2,847696135;0,61
3,52;650,84;0,499;0,23739231;1,3449;2,82698753;0,68
3,54;650,84;0,499;0,239836028;1,3589;2,827311244;0,73
3,545;650,46;0,501;0,248770473;1,3719;2,762875723;0,755
3,56;658,81;0,508;0,249569064;1,3859;2,821011504;0,81
3,56;661,22;0,504;0,248209993;1,3986;2,839911444;0,86
3,56;667,1;0,4929;0,241782955;1,4136;2,881772373;0,85
3,56;663,78;0,483;0,240533624;1,42;2,851410084;0,84
3,51;655,7;0,4573;0,23516372;1,4321;2,784865495;0,85
3,515;657,86;0,4685;0,238156638;1,4336;2,82016746;0,895
3,51;655,8;0,469;0,24009401;1,4426;2,817977013;0,89
3,5;656,85;0,472;0,243450508;1,4546;2,82016746;0,88
3,47;656,34;0,465;0,244188842;1,4766;2,811836094;0,84
3,46;656,82;0,506;0,265989948;1,4751;2,806123335;0,83
3,485;654,24;0,509;0,271020408;1,5081;2,832343536;0,805
3,48;652,44;0,4955;0,267114477;1,5225;2,824252577;0,77
3,45;649,05;0,48;0,258319148;1,5245;2,832774901;0,76
3,43;642,94;0,5145;0,280501942;1,5195;2,787084983;0,73
3,38;649,45;0,491;0,265174249;1,5257;2,825005453;0,71
3,38;648,18;0,5055;0,26958934;1,50661;2,825005453;0,71
3,38;651,64;0,521;0,27221056;1,49822;2,867532468;0,75
3,39;658,17;0,52;0,273170567;1,51961;2,892687928;0,78
3,42;656,3;0,51;0,265046892;1,51544;2,915991188;0,81
3,44;660,37;0,532;0,271492722;1,52322;2,984805759;0,8
3,47;668,95;0,532;0,268335499;1,53294;3,039195646;0,84
3,46;671,49;0,5362;0,269007668;1,531;3,051668405;0,86
3,47;670,3;0,538;0,268772038;1,52656;3,055709534;0,84
3,46;663,31;0,56;0,279289603;1,52611;3,059983578;0,77
3,48;668,2;0,5895;0,293379242;1,53656;3,087478559;0,81
3,5;671,4;0,574;0,286319929;1,53656;3,080419314;0,81
3,5;674,9;0,568;0,285036248;1,55933;3,107322126;0,82
3,5;679,86;0,583;0,289617548;1,55711;3,134461758;0,75
3,5;680,6;0,571;0,287483284;1,56556;3,109519092;0,72
3,48;671,7;0,576;0,291540275;1,55944;3,081006351;0,68
3,445;673,42;0,58;0,295314004;1,56244;3,0686496;0,645
3,39;662,96;0,5385;0,278517734;1,56133;3,018752859;0,58
3,4;661,58;0,5396;0,278577471;1,53922;2,981443942;0,56
3,4;664,17;0,567;0,32329964;1,54033;2,701416899;0,66
3,44;670,51;0,575;0,328844637;1,55678;2,722101562;0,76
3,46;669,98;0,5595;0,319032117;1,56644;2,747131509;0,79
3,48;678,21;0,5681;0,318010832;1,554;2,776092233;0,79
3,46;674,65;0,5465;0,308633182;1,55622;2,755615014;0,69
3,44;671,16;0,5375;0,304231771;1,55011;2,738649292;0,69
3,45;674,99;0,555;0,314814799;1,54489;2,723550335;0,69
3,45;675,44;0,569;0,325031195;1,55578;2,723550335;0,69
3,445;671,4;0,5735;0,32926118;1,56467;2,725308355;0,675
3,44;665,04;0,5658;0,330103874;1,57078;2,69232625;0,64
3,42;659,24;0,56;0,324803648;1,56133;2,691918043;0,59
3,42;661,06;0,5581;0,322436567;1,55744;2,69574655;0,56
3,41;661,79;0,543;0,314689739;1,55522;2,683546223;0,56
3,41;662,77;0,535;0,309733221;1,55122;2,679411329;0,51
3,38;661,74;0,5485;0,319790401;1,55138;2,660905163;0,48
3,41;657,75;0,542;0,317514425;1,55633;2,656669412;0,48
3,43;657,33;0,5596;0,361479607;1,55178;2,402282375;0,49
3,41;659,83;0,5695;0,333936958;1,559;2,658736859;0,46
3,42;663,34;0,585;0,347193059;1,56567;2,638062389;0,46
3,43;665,05;0,599;0,354012475;1,57267;2,661006027;0,46
3,44;666,85;0,61;0,36301015;1,58122;2,657072258;0,43
3,325;669,73;0,5986;0,337681281;1,58711;2,813434148;0,495
3,325;669,73;0,6005;0,338563144;1,58622;2,813434148;0,495
3,29;667,18;0,619;0,35390397;1,59122;2,783142502;0,61
3,28;666,95;0,615;0,360124121;1,59567;2,724996724;0,61
3,28;671,28;0,607;0,354200188;1,58733;2,720239409;0,61
3,29;670,46;0,6085;0,347866532;1,58567;2,773708033;0,61
3,27;670,18;0,597;0,342527795;1,58067;2,754988073;0,6
3,27;668,33;0,5838;0,334445686;1,57122;2,742682216;0,61
3,28;665,6;0,585;0,335103129;1,564;2,730323657;0,65
3,28;666,85;0,6032;0,34445985;1,56622;2,742682216;0,66
3,3;666,28;0,6047;0,345746912;1,57178;2,748991623;0,69
3,31;659,17;0,619;0,353393902;1,57067;2,751164418;0,7
3,29;653,17;0,6224;0,356556643;1,57844;2,755301508;0,7
3,32;653,85;0,623;0,357019594;1,57956;2,75633578;0,69
3,34;649,95;0,6354;0,367078072;1,58233;2,738960891;0,68
3,37;649,19;0,624;0,362408213;1,58233;2,72447998;0,77
3,37;653,22;0,6215;0,359309252;1,57511;2,72447998;0,77
3,37;651,14;0,6185;0,357701984;1,57567;2,72447998;0,77
3,395;649,43;0,6095;0,356317406;1,56511;2,677204452;0,725
3,375;651,77;0,608;0,353405018;1,56011;2,684022101;0,675
3,33;657,46;0,5947;0,354446644;1,559;2,615731639;0,66
3,3;653,56;0,6214;0,378274633;1,56844;2,576510639;0,64
3,275;646,77;0,6415;0,358960266;1,56789;2,801985431;0,715
3,27;649,72;0,649;0,371415197;1,55622;2,719293094;0,75
3,33;656,8;0,6505;0,372831914;1,58344;2,762713387;0,9
3,47;669,35;0,656;0,364491417;1,58789;2,857833656;1,04
3,54;670,21;0,69;0,380171751;1,61011;2,922299981;1,12
3,455;669,89;0,6895;0,386566196;1,60456;2,861978447;1,115
3,38;675,03;0,692;0,395761249;1,61178;2,818243985;1,03
3,35;675,15;0,72;0,410216213;1,60456;2,81627874;0,99
3,41;678,64;0,7275;0,42522158;1,62067;2,772760084;1,06
3,41;674,45;0,7295;0,430497642;1,62289;2,75006908;1,06
3,405;677,46;0,736;0,43398674;1,62789;2,760745733;1,065
3,415;680,17;0,7615;0,44706584;1,62956;2,77567604;1,115
3,41;679,24;0,773;0,462169864;1,64344;2,748727729;1,17
3,4;679,66;0,768;0,456223875;1,64511;2,769351952;1,16
3,38;675,02;0,749;0,454777879;1,64122;2,703020169;1,12
3,305;673,56;0,738;0,448636826;1,64067;2,698874433;1,085
3,3;674,25;0,7565;0,46223775;1,639;2,682393425;1,09
3,32;674,69;0,773;0,47319742;1,64344;2,684670428;1,12
3,27;671,02;0,7564;0,469514683;1,64456;2,64942765;1,06
3,215;665,52;0,774;0,483971481;1,644;2,629196243;0,965
3,19;660,33;0,7792;0,501251085;1,64567;2,558211049;0,95
3,18;656,57;0,772;0,481777075;1,64511;2,636125682;0,8
3,18;654,87;0,783;0,488478409;1,64456;2,636125682;0,8
3,19;651,54;0,796;0,499365754;1,64844;2,627649633;0,89
3,17;649,37;0,8;0,511837033;1,65456;2,586073134;0,86
3,145;650,92;0,8114;0,515693932;1,654;2,602426587;0,825
3,12;655,66;0,864;0,530907893;1,65456;2,692632486;0,83
3,14;665,98;0,857;0,523285978;1,69956;2,783416682;0,76
3,14;673,57;0,853;0,493368954;1,69344;2,927837894;0,69
3,13;676,81;0,843;0,476342274;1,69178;2,994003722;0,61
3,115;675,93;0,843;0,484641642;1,69067;2,940801379;0,495
3,12;672,35;0,841;0,491774431;1,68956;2,8893734;0,51
3,14;675,97;0,852;0,494443918;1,68789;2,908484113;0,52
3,13;674,1;0,8568;0,488040081;1,68956;2,966180577;0,49
3,13;672,82;0,857;0,481439367;1,68956;3,007549902;0,49
3,125;674,96;0,864;0,486095628;1,68956;3,003071323;0,435
3,1;672,09;0,8555;0,483449588;1,69011;2,99077534;0,43
3,06;666,21;0,8525;0,48779992;1,68733;2,948850066;0,37
3,06;670,4;0,8542;0,490410778;1,68567;2,936108622;0,4
3,06;670,4;0,854;0,490295955;1,68567;2,936108622;0,4
3,02;674,9;0,867;0,490588666;1,689;2,984909967;0,32
3,03;671,58;0,8655;0,487394118;1,689;2,999276037;0,37
2,99;661,97;0,852;0,490292085;1,689;2,935042281;0,35
2,93;668,07;0,8725;0,530426522;1,68456;2,770937235;0,32
2,93;671,31;0,865;0,503844746;1,70067;2,919708029;0,58
2,97;670,15;0,866;0,532990299;1,70178;2,765043721;0,6
2,97;671,38;0,863;0,530736173;1,70289;2,768972879;0,56
2,96;661,6;0,8634;0,536541451;1,69789;2,73223667;0,56
2,95;659,08;0,873;0,54553253;1,69844;2,717964629;0,5
2,97;661,8;0,867;0,556049293;1,70178;2,653439682;0,49
2,95;656,6;0,8513;0,551271242;1,70233;2,628821202;0,43
2,95;659,21;0,8925;0,582127375;1,71039;2,622317966;0,46
2,94;660,64;0,9;0,586209273;1,72817;2,653238481;0,43
2,93;656,99;0,8885;0,5761697;1,73289;2,672255698;0,44
2,93;653,68;0,868;0,564283958;1,72122;2,647636777;0,33
2,95;651,89;0,8911;0,571945321;1,70733;2,660047575;0,37
2,97;649,11;0,905;0,592176213;1,71872;2,626653292;0,34
2,96;649,99;0,905;0,590735547;1,72817;2,647536378;0,38
2,95;651;0,903;0,584765255;1,724;2,662216997;0,37
2,94;648,45;0,9007;0,573748956;1,72483;2,70772498;0,33
2,92;647,3;0,8945;0,569144789;1,71344;2,692938792;0,29
2,92;647,4;0,898;0,571073087;1,71511;2,696973144;0,28
2,92;643,56;0,903;0,573740228;1,71233;2,695007101;0,21
2,93;638,82;0,9005;0,574706302;1,71344;2,684767358;0,28
2,925;640,29;0,876;0,562296151;1,70733;2,659845842;0,275
2,92;647,33;0,88;0,561181548;1,70511;2,673817065;0,22
2,95;648,03;0,867;0,560124012;1,70011;2,631551833;0,12
2,95;646,05;0,892;0,573538093;1,694;2,634607918;0,03
2,96;639,85;0,906;0,592097498;1,70261;2,605254479;0,07
2,95;642,8;0,917;0,6001256;1,71039;2,613498956;0,09
2,985;641,68;0,937;0,614232687;1,70789;2,605352928;0,145
3;639,08;0,97;0,636921222;1,724;2,625568032;0,15
3,01;638,76;0,9562;0,632759946;1,74511;2,637136235;0,16
2,995;644,82;0,942;0,623069331;1,73539;2,623684554;0,135
3,01;641,33;0,945;0,627093322;1,73539;2,615150714;0,14
3,01;643,46;0,967;0,634400391;1,74539;2,660452538;0,12
3;642,08;0,9616;0,635880601;1,74567;2,6398608;0,17
2,97;641,53;0,951;0,62837036;1,74428;2,6398608;0,15
2,96;646,19;0,95;0,631713132;1,73956;2,616032365;0,11
2,96;646,52;0,9784;0,641044354;1,73983;2,655431971;0,08
2,94;650,1;1,033;0,681082144;1,75622;2,663665868;0,05
2,96;650,7;1,0418;0,68942667;1,78983;2,704631218;0,09
2,98;654,73;1,077;0,703198032;1,79817;2,754030875;0,09
2,96;657,8;1,074;0,699934411;1,80817;2,774509367;0,06
2,97;660,72;1,065;0,687887308;1,80011;2,786963979;0,07
2,96;659,21;1,075;0,713443064;1,79983;2,711943457;0,08
2,935;662,55;1,0916;0,814275385;1,80122;2,414676642;0,095
2,94;665,04;1,1113;0,841441148;1,81428;2,396138302;0,19
2,925;664;1,117;0,843927373;1,81844;2,406839196;0,185
2,92;666,74;1,127;0,85716515;1,82122;2,394538484;0,17
2,93;669,02;1,126;0,848760588;1,82344;2,419048986;0,18
2,93;670,53;1,0991;0,839067385;1,82761;2,393998606;0,19
2,92;662,33;1,125;0,849602014;1,81428;2,40237778;0,17
2,88;662,28;1,125;0,834741751;1,81317;2,443649484;0,14
2,865;660,42;1,114;0,820955398;1,81594;2,464149899;0,105
2,83;659,03;1,1151;0,836865018;1,81539;2,418958071;0,09
2,83;662,82;1,107;0,839654141;1,80678;2,382058711;0,06
2,82;663,22;1,12;0,861419673;1,80372;2,345159351;0,05
2,83;660,48;1,1215;0,859825783;1,80289;2,35157072;0,09
2,83;664,63;1,105;0,839533434;1,79706;2,365303417;0,11
2,84;666,03;1,119;0,855141328;1,79817;2,353005479;0,11
2,83;663,36;1,1179;0,858333004;1,794;2,336520429;0,1
2,82;663,3;1,141;0,865171005;1,79344;2,36521454;0,1
2,72;660,17;1,139;0,848488789;1,80178;2,418685369;-0,01
2,72;658,58;1,1231;0,844183717;1,80261;2,398188036;-0,07
2,73;660,47;1,1355;0,842551626;1,79178;2,414767389;0,01
2,74;658,37;1,1384;0,845293117;1,79594;2,418685369;-0,04
2,75;656,64;1,151;0,972593657;1,79817;2,128014773;0,01
2,71;655,66;1,155;0,765812287;1,799;2,713256283;-0,03
2,69;652,98;1,147;0,761391108;1,79844;2,709265524;-0,07
2,67;654,47;1,125;0,747731747;1,789;2,69164043;-0,07
2,65;653,63;1,105;0,745269265;1,78344;2,644280788;0
2,61;649,22;1,113;0,752776805;1,77178;2,619622611;0
2,61;649,7;1,119;0,756834901;1,77178;2,619622611;0
2,53;645,64;1,108;0,760083736;1,77178;2,582784168;-0,08
2,53;648,72;1,076;0,733787574;1,76122;2,582590367;0,01
2,53;650,16;1,0923;0,734097194;1,73567;2,582590367;0,01
2,54;649,6;1,1179;0,75534355;1,73928;2,574114935;0,04
2,495;652,46;1,11;0,755944393;1,74456;2,561645564;-0,015
2,5;655,2;1,157;0,791064477;1,76817;2,586101071;-0,01
2,505;661,92;1,179;0,803963184;1,77483;2,602761683;0,035
2,5;665,09;1,1732;0,797372558;1,78289;2,623223646;0,01
2,485;663,9;1,1681;0,794810434;1,7765;2,610848526;0,035
2,48;667,35;1,176;0,801542459;1,774;2,602761683;-0,01
2,48;665,9;1,1735;0,7998385;1,774;2,602761683;-0,01
2,455;668,21;1,164;0,796006359;1,78011;2,603054633;0,005
2,51;669,34;1,185;0,807083954;1,77011;2,59896178;-0,05
2,535;675,99;1,192;0,810871889;1,78067;2,617625138;0,065
2,56;672,11;1,203;0,822194535;1,779;2,602956975;0,1
2,57;678,21;1,226;0,790064411;1,78817;2,774832518;0,07
2,6;677,9;1,229;0,874442642;1,79067;2,516727027;0,1
2,56;672,12;1,2295;0,784486356;1,78761;2,801663125;0,1
2,59;671,99;1,221;0,782070336;1,78567;2,787860593;0,05
2,565;671,35;1,1875;0,746696282;1,76567;2,808013344;0,115
2,55;668,24;1,1873;0,742177105;1,74511;2,791744841;0,12
2,545;666,77;1,188;0,755979781;1,74539;2,742829071;0,085
2,52;669,16;1,1359;0,775349781;1,73289;2,538711945;0,09
2,53;675,16;1,175;0,71709854;1,70456;2,793002478;0,17
2,53;669,23;1,1834;0,721446556;1,72289;2,826083247;0,13
2,55;670,38;1,198;0,813288917;1,7265;2,543188473;0,15
2,53;674,25;1,212;0,827760311;1,71956;2,517765943;0,19
2,525;672,42;1,193;0,739490745;1,72567;2,783975763;0,215
2,525;669,41;1,214;0,75351171;1,72289;2,775787599;0,185
2,52;672,1;1,2118;0,754169808;1,72122;2,765656187;0,15
2,525;674,7;1,211;0,750892898;1,72122;2,775891776;0,115
2,48;674,85;1,2121;0,751697227;1,7215;2,775891776;0,12
2,46;672,55;1,2168;0,77038486;1,72372;2,722564533;0,1
2,45;672,17;1,232;0,798786091;1,7265;2,662850574;0,11
2,43;669,54;1,2307;0,785724759;1,73067;2,710790954;0,12
2,46;668,65;1,238;0,795429545;1,72567;2,685818591;0,14
2,47;668,55;1,228;0,78292984;1,72289;2,702296952;0,15
2,47;669,05;1,234;0,785923579;1,724;2,706899317;0,2
2,49;666,06;1,239;0,75044054;1,72844;2,85370665;0,19
2,49;663,49;1,247;0,748455998;1,72844;2,879748022;0,08
2,49;661,22;1,248;0,76201577;1,73567;2,842613296;0,11
2,48;661,32;1,252;0,775618101;1,73567;2,801712385;0,1
2,475;659,91;1,239;0,779065861;1,73622;2,761225575;0,105
2,49;665,68;1,244;0,783942539;1,72956;2,74455401;0,11
2,5;664,34;1,238;0,77903035;1,73233;2,752940936;0,2
2,495;661,52;1,248;0,779549486;1,72844;2,767102229;0,205
2,5;663,95;1,246;0,77649756;1,73594;2,785560896;0,23
